StateName,RegionName,Year,Value
LA,South,AVG_2022,0.24500594647916668
LA,South,AVG_2023,0.24135159538425927
LA,South,AVG_2024,0.24112408147222222
MA,Northeast,AVG_2015,0.24630804223737374
MA,Northeast,AVG_2016,0.24857495294444445
MA,Northeast,AVG_2017,0.2503002984166667
MA,Northeast,AVG_2018,0.25127455744444444
MA,Northeast,AVG_2019,0.253570019325
MA,Northeast,AVG_2020,0.2581425447083333
MA,Northeast,AVG_2021,0.2553367201463636
MA,Northeast,AVG_2022,0.2696091312848485
MA,Northeast,AVG_2023,0.2791841776833333
MA,Northeast,AVG_2024,0.28879479476666664
MD,Northeast,AVG_2015,0.19202617580555556
MD,Northeast,AVG_2016,0.19263404936111111
MD,Northeast,AVG_2017,0.19066078755555557
MD,Northeast,AVG_2018,0.1891077551111111
MD,Northeast,AVG_2019,0.18604761527777777
MD,Northeast,AVG_2020,0.18679388677777778
MD,Northeast,AVG_2021,0.19618333266666665
MD,Northeast,AVG_2022,0.20773882025
MD,Northeast,AVG_2023,0.2052380552125
MD,Northeast,AVG_2024,0.2135716691875
ME,Northeast,AVG_2015,0.2356274895
ME,Northeast,AVG_2016,0.23840746416666667
ME,Northeast,AVG_2017,0.22854704008333332
ME,Northeast,AVG_2018,0.23019454141666668
ME,Northeast,AVG_2019,0.23690890620833333
ME,Northeast,AVG_2020,0.24114871383333336
ME,Northeast,AVG_2021,0.251051264375
ME,Northeast,AVG_2022,0.24599188955555557
ME,Northeast,AVG_2023,0.24598943200505052
ME,Northeast,AVG_2024,0.25466544441666666
MI,Midwest,AVG_2015,0.20673434829166668
MI,Midwest,AVG_2016,0.19792479825
MI,Midwest,AVG_2017,0.20080684002380952
MI,Midwest,AVG_2018,0.204432815109375
MI,Midwest,AVG_2019,0.20628120176041667
MI,Midwest,AVG_2020,0.20813500782386363
MI,Midwest,AVG_2021,0.21142811979555293
MI,Midwest,AVG_2022,0.2197956619781746
MI,Midwest,AVG_2023,0.22316657484145022
MI,Midwest,AVG_2024,0.2312703898685065
MN,Midwest,AVG_2015,0.21269616720833334
MN,Midwest,AVG_2016,0.21210240785416667
MN,Midwest,AVG_2017,0.20680815255
MN,Midwest,AVG_2018,0.20327495788333333
MN,Midwest,AVG_2019,0.20244157643333333
MN,Midwest,AVG_2020,0.20091339031666666
MN,Midwest,AVG_2021,0.20434271161666667
MN,Midwest,AVG_2022,0.21110673024999999
MN,Midwest,AVG_2023,0.21283851559722222
MN,Midwest,AVG_2024,0.21532794270833333
MO,Midwest,AVG_2015,0.18074255587500002
MO,Midwest,AVG_2016,0.17907283260416668
MO,Midwest,AVG_2017,0.17967131433333333
MO,Midwest,AVG_2018,0.17973154508333333
MO,Midwest,AVG_2019,0.180059169
MO,Midwest,AVG_2020,0.18079633512499999
MO,Midwest,AVG_2021,0.18619587021666667
MO,Midwest,AVG_2022,0.1868398635653989
MO,Midwest,AVG_2023,0.18560334972916667
MO,Midwest,AVG_2024,0.19079968596875
MS,South,AVG_2015,0.22248086216666665
MS,South,AVG_2016,0.22800357568750002
MS,South,AVG_2017,0.224580306
MS,South,AVG_2018,0.2248189857083333
MS,South,AVG_2019,0.2287776655
MS,South,AVG_2020,0.23426662145833332
MS,South,AVG_2021,0.247055691
MS,South,AVG_2022,0.25078052333333334
MS,South,AVG_2023,0.2567909222777778
MS,South,AVG_2024,0.26448599916666665
MT,West,AVG_2015,0.19342444775
MT,West,AVG_2016,0.18876993791666666
MT,West,AVG_2017,0.18642927172222223
MT,West,AVG_2018,0.18315552805555554
MT,West,AVG_2019,0.18370045769444446
MT,West,AVG_2020,0.18404680752777777
MT,West,AVG_2021,0.20025244530555555
MT,West,AVG_2022,0.21576900338888888
MT,West,AVG_2023,0.21846285944444443
MT,West,AVG_2024,0.22060691147222222
NC,Southeast,AVG_2015,0.21892751628030302
NC,Southeast,AVG_2016,0.21851610326515153
NC,Southeast,AVG_2017,0.22010655753030303
NC,Southeast,AVG_2018,0.22183922466666667
NC,Southeast,AVG_2019,0.22518747618939394
NC,Southeast,AVG_2020,0.2253687963030303
NC,Southeast,AVG_2021,0.23863786620979022
NC,Southeast,AVG_2022,0.25359221770952384
NC,Southeast,AVG_2023,0.25529742752222223
NC,Southeast,AVG_2024,0.2575199366611111
ND,Midwest,AVG_2015,NA
ND,Midwest,AVG_2016,0.186334623375
ND,Midwest,AVG_2017,0.17605512008333335
ND,Midwest,AVG_2018,0.17446785258333333
ND,Midwest,AVG_2019,0.17592728579166667
ND,Midwest,AVG_2020,0.180616250625
ND,Midwest,AVG_2021,0.180293346375
ND,Midwest,AVG_2022,0.178908569375
ND,Midwest,AVG_2023,0.18229685275000002
ND,Midwest,AVG_2024,0.188764423375
NE,Midwest,AVG_2015,0.16603757816666667
NE,Midwest,AVG_2016,0.17104826854166666
NE,Midwest,AVG_2017,0.17201144716666666
NE,Midwest,AVG_2018,0.17316631475
NE,Midwest,AVG_2019,0.17384524904166665
NE,Midwest,AVG_2020,0.17482722954166666
NE,Midwest,AVG_2021,0.18029087479166667
NE,Midwest,AVG_2022,0.18695580633333334
NE,Midwest,AVG_2023,0.191495474625
NE,Midwest,AVG_2024,0.19645703080555554
NH,Northeast,AVG_2015,0.1719704665
NH,Northeast,AVG_2016,0.17493508666666666
NH,Northeast,AVG_2017,0.17910245033333333
NH,Northeast,AVG_2018,0.18499232525
NH,Northeast,AVG_2019,0.1949390225
NH,Northeast,AVG_2020,0.1963452405
NH,Northeast,AVG_2021,0.20967147275
NH,Northeast,AVG_2022,0.21642973599999998
NH,Northeast,AVG_2023,0.21619956541666668
NH,Northeast,AVG_2024,0.21647444341666666
NJ,Northeast,AVG_2015,0.23816996166666665
NJ,Northeast,AVG_2016,0.23845366608333335
NJ,Northeast,AVG_2017,0.23544537891666667
NJ,Northeast,AVG_2018,0.23831062170833334
NJ,Northeast,AVG_2019,0.24016111129166667
NJ,Northeast,AVG_2020,0.24476839725
NJ,Northeast,AVG_2021,0.25444295883333334
NJ,Northeast,AVG_2022,0.27640567225
NJ,Northeast,AVG_2023,0.28046671886111113
NJ,Northeast,AVG_2024,0.28679870630555554
NM,West,AVG_2015,0.23781411841666666
NM,West,AVG_2016,0.23632009547979796
NM,West,AVG_2017,0.24534166030555557
NM,West,AVG_2018,0.2467975591388889
NM,West,AVG_2019,0.25241446380555554
NM,West,AVG_2020,0.2528755166388889
NM,West,AVG_2021,0.26623165805555554
NM,West,AVG_2022,0.27953263533333333
NM,West,AVG_2023,0.2653609973958333
NM,West,AVG_2024,0.26624847933333334
NV,West,AVG_2015,0.21975444449999998
NV,West,AVG_2016,0.22371394354166668
NV,West,AVG_2017,0.23300956070833334
NV,West,AVG_2018,0.23949846349999998
NV,West,AVG_2019,0.24320205550000001
NV,West,AVG_2020,0.24309201366666666
NV,West,AVG_2021,0.2691000159583333
NV,West,AVG_2022,0.28033504725
NV,West,AVG_2023,0.2703657262777778
NV,West,AVG_2024,0.26819499983333334
NY,Northeast,AVG_2015,0.24441932083333331
NY,Northeast,AVG_2016,0.2315491829652778
NY,Northeast,AVG_2017,0.23193192259722223
NY,Northeast,AVG_2018,0.22253529617857143
NY,Northeast,AVG_2019,0.23510386296875002
NY,Northeast,AVG_2020,0.23646335591875
NY,Northeast,AVG_2021,0.23814903496296297
NY,Northeast,AVG_2022,0.25060432037333336
NY,Northeast,AVG_2023,0.2564229473083333
NY,Northeast,AVG_2024,0.26390505445
OH,Midwest,AVG_2015,0.17823855921874998
OH,Midwest,AVG_2016,0.17876752639225588
OH,Midwest,AVG_2017,0.1789537264537037
OH,Midwest,AVG_2018,0.18032300657083333
OH,Midwest,AVG_2019,0.18037735229166668
OH,Midwest,AVG_2020,0.18267187515
OH,Midwest,AVG_2021,0.18896771376666666
OH,Midwest,AVG_2022,0.19324031649900794
OH,Midwest,AVG_2023,0.1967159207934149
OH,Midwest,AVG_2024,0.20280078542857144
OK,South,AVG_2015,0.1978135648611111
OK,South,AVG_2016,0.19587123844444446
OK,South,AVG_2017,0.19252948980555556
OK,South,AVG_2018,0.19153108747222222
OK,South,AVG_2019,0.19183614602777777
OK,South,AVG_2020,0.19699061097222223
OK,South,AVG_2021,0.21033845297222223
OK,South,AVG_2022,0.2176679833125
OK,South,AVG_2023,0.2163789743125
OK,South,AVG_2024,0.2197887070625
OR,West,AVG_2015,0.23766565851666668
OR,West,AVG_2016,0.24455223708333335
OR,West,AVG_2017,0.24772712123611113
OR,West,AVG_2018,0.2458984148611111
OR,West,AVG_2019,0.2497872945277778
OR,West,AVG_2020,0.25129925905555556
OR,West,AVG_2021,0.2632936897285714
OR,West,AVG_2022,0.26844265766666664
OR,West,AVG_2023,0.270211539825
OR,West,AVG_2024,0.27112060004166666
PA,Northeast,AVG_2015,0.18349414664469696
PA,Northeast,AVG_2016,0.1790749739469697
PA,Northeast,AVG_2017,0.1796754579621212
PA,Northeast,AVG_2018,0.17831008127777778
PA,Northeast,AVG_2019,0.1888414959269231
PA,Northeast,AVG_2020,0.1883300349107143
PA,Northeast,AVG_2021,0.1950472675722222
PA,Northeast,AVG_2022,0.20309883762291667
PA,Northeast,AVG_2023,0.20811776697483164
PA,Northeast,AVG_2024,0.2145892645787037
RI,Northeast,AVG_2015,0.21868128283333332
RI,Northeast,AVG_2016,0.21834706341666665
RI,Northeast,AVG_2017,0.22173096666666667
RI,Northeast,AVG_2018,0.22414422216666666
RI,Northeast,AVG_2019,0.22730478108333332
RI,Northeast,AVG_2020,0.23220850883333333
RI,Northeast,AVG_2021,0.245128997
RI,Northeast,AVG_2022,0.2601917249166667
RI,Northeast,AVG_2023,0.26727668341666666
RI,Northeast,AVG_2024,0.27669968166666664
SC,Southeast,AVG_2015,0.23365613774285715
SC,Southeast,AVG_2016,0.23519498967857141
SC,Southeast,AVG_2017,0.23651159891666668
SC,Southeast,AVG_2018,0.23534415838095238
SC,Southeast,AVG_2019,0.24122160906597223
SC,Southeast,AVG_2020,0.24412750464583333
SC,Southeast,AVG_2021,0.259507736875
SC,Southeast,AVG_2022,0.27784848211458335
SC,Southeast,AVG_2023,0.28019527125
SC,Southeast,AVG_2024,0.2851024909791667
SD,Midwest,AVG_2015,NA
SD,Midwest,AVG_2016,0.15591683816666665
SD,Midwest,AVG_2017,0.179543799875
SD,Midwest,AVG_2018,0.17955404229166666
SD,Midwest,AVG_2019,0.17550584466666666
SD,Midwest,AVG_2020,0.17286747570833333
SD,Midwest,AVG_2021,0.17898206645833334
SD,Midwest,AVG_2022,0.19437051054166665
SD,Midwest,AVG_2023,0.19084324975
SD,Midwest,AVG_2024,0.19088854191666665
TN,Southeast,AVG_2015,0.22497677015
TN,Southeast,AVG_2016,0.22377113669444443
TN,Southeast,AVG_2017,0.22322840338888889
TN,Southeast,AVG_2018,0.224639598
TN,Southeast,AVG_2019,0.2263088382638889
TN,Southeast,AVG_2020,0.23072049757142857
TN,Southeast,AVG_2021,0.2403577127037037
TN,Southeast,AVG_2022,0.257257633775
TN,Southeast,AVG_2023,0.2641949384583333
TN,Southeast,AVG_2024,0.2693644518416667
TX,South,AVG_2015,0.24245355093015875
TX,South,AVG_2016,0.23441507075511694
TX,South,AVG_2017,0.23763035726515153
TX,South,AVG_2018,0.23642060755681818
TX,South,AVG_2019,0.23388415014492753
TX,South,AVG_2020,0.2300443383185112
TX,South,AVG_2021,0.23750497679513888
TX,South,AVG_2022,0.24789640537066668
TX,South,AVG_2023,0.24879918632666667
TX,South,AVG_2024,0.2498744543
US,National,AVG_2015,0.26277350008333333
US,National,AVG_2016,0.26473118191666667
US,National,AVG_2017,0.26315927333333333
US,National,AVG_2018,0.2669799503333333
US,National,AVG_2019,0.2621439869166667
US,National,AVG_2020,0.26220875225
US,National,AVG_2021,0.27443680475
US,National,AVG_2022,0.28806792925
US,National,AVG_2023,0.28904449541666666
US,National,AVG_2024,0.29111510275
UT,West,AVG_2015,0.19290408575
UT,West,AVG_2016,0.19630814795833332
UT,West,AVG_2017,0.20164472679166667
UT,West,AVG_2018,0.2035046650625
UT,West,AVG_2019,0.20184538602083332
UT,West,AVG_2020,0.20349989252083334
UT,West,AVG_2021,0.21780335925
UT,West,AVG_2022,0.22630085207424241
UT,West,AVG_2023,0.21862772511666667
UT,West,AVG_2024,0.21508092861666667
VA,Southeast,AVG_2015,0.20758872921875
VA,Southeast,AVG_2016,0.20574248663541667
VA,Southeast,AVG_2017,0.2068679432604167
VA,Southeast,AVG_2018,0.21121635738666666
VA,Southeast,AVG_2019,0.21360136230833335
VA,Southeast,AVG_2020,0.2170807226
VA,Southeast,AVG_2021,0.226200351025
VA,Southeast,AVG_2022,0.23828690838333333
VA,Southeast,AVG_2023,0.24185561134166667
VA,Southeast,AVG_2024,0.246809025925
VT,Northeast,AVG_2015,NA
VT,Northeast,AVG_2016,0.2482603408
VT,Northeast,AVG_2017,0.2593415475
VT,Northeast,AVG_2018,0.25752264999999996
VT,Northeast,AVG_2019,0.2505738161666667
VT,Northeast,AVG_2020,0.24747617183333334
VT,Northeast,AVG_2021,0.25290804425
VT,Northeast,AVG_2022,0.26439733583333336
VT,Northeast,AVG_2023,0.26165739816666667
VT,Northeast,AVG_2024,0.26495383608333334
WA,West,AVG_2015,0.20546066675
WA,West,AVG_2016,0.21015276905555555
WA,West,AVG_2017,0.2160930530277778
WA,West,AVG_2018,0.22322648400595238
WA,West,AVG_2019,0.2259561595357143
WA,West,AVG_2020,0.22892927592857143
WA,West,AVG_2021,0.24545379314602273
WA,West,AVG_2022,0.24791365487327824
WA,West,AVG_2023,0.24695725403030303
WA,West,AVG_2024,0.24740179074242424
WI,Midwest,AVG_2015,0.20157373845833332
WI,Midwest,AVG_2016,0.17351653022222222
WI,Midwest,AVG_2017,0.1747802496540404
WI,Midwest,AVG_2018,0.1749788991388889
WI,Midwest,AVG_2019,0.17758665475000002
WI,Midwest,AVG_2020,0.1779324727405303
WI,Midwest,AVG_2021,0.17285225189646464
WI,Midwest,AVG_2022,0.16822366116102694
WI,Midwest,AVG_2023,0.1734026449027778
WI,Midwest,AVG_2024,0.17640563938194445
WV,Southeast,AVG_2015,NA
WV,Southeast,AVG_2016,0.2260955619166667
WV,Southeast,AVG_2017,0.228068497625
WV,Southeast,AVG_2018,0.2227809366969697
WV,Southeast,AVG_2019,0.216602205375
WV,Southeast,AVG_2020,0.212409001875
WV,Southeast,AVG_2021,0.21763537216666667
WV,Southeast,AVG_2022,0.22163529883333333
WV,Southeast,AVG_2023,0.22554322524999998
WV,Southeast,AVG_2024,0.2141090625909091
WY,West,AVG_2015,0.18393566720833332
WY,West,AVG_2016,0.17896010891666667
WY,West,AVG_2017,0.17016260804166666
WY,West,AVG_2018,0.166975916875
WY,West,AVG_2019,0.16956511795833334
WY,West,AVG_2020,0.17650391158333334
WY,West,AVG_2021,0.18400603733333332
WY,West,AVG_2022,0.18889290870833333
WY,West,AVG_2023,0.18970264570833334
WY,West,AVG_2024,0.19475497770833333
